ticker,volume,open,close,high,low,time,transactions
AAPL,794,210.05,210.05,210.05,210.05,1751968320000,25
AAPL,435,210.03,210.03,210.03,210.03,1751968560000,15
AAPL,650,210.03,210.03,210.03,210.03,1751968800000,21
AAPL,2693,210.00,209.94,210.01,209.94,1751968860000,141
AAPL,1299,209.94,209.95,209.95,209.94,1751968920000,32
AAPL,1104,209.80,209.80,209.80,209.80,1751969040000,76
AAPL,447,209.88,209.88,209.88,209.88,1751969100000,20
AAPL,1212,209.82,209.80,209.82,209.80,1751969160000,31
AAPL,2039,209.72,209.63,209.72,209.63,1751969520000,102
AAPL,362,209.65,209.65,209.65,209.65,1751969760000,11
AAPL,459,209.73,209.74,209.74,209.73,1751969880000,11
AAPL,1093,209.76,209.81,209.81,209.76,1751970060000,22
AAPL,1743,209.74,209.74,209.74,209.74,1751970180000,36
AAPL,279,209.72,209.72,209.72,209.72,1751970240000,7
AAPL,2038,209.73,209.72,209.73,209.71,1751970420000,44
AAPL,606,209.76,209.80,209.80,209.76,1751970720000,12
AAPL,389,209.77,209.77,209.77,209.77,1751970900000,13
AAPL,615,209.84,209.84,209.84,209.84,1751970960000,15
AAPL,415,209.94,209.94,209.94,209.94,1751971080000,17
AAPL,1011,210.00,210.00,210.00,210.00,1751971260000,18
AAPL,607,210.03,210.03,210.03,210.03,1751971320000,9
AAPL,547,210.01,210.01,210.01,210.01,1751971500000,11
AAPL,2052,210.01,209.94,210.01,209.94,1751971560000,54
AAPL,1328,209.90,209.90,209.90,209.90,1751971860000,29
AAPL,1440,209.80,209.80,209.80,209.80,1751972160000,21
AAPL,577,209.77,209.76,209.77,209.76,1751972220000,20
AAPL,2443,209.83,209.85,209.86,209.83,1751972280000,64
AAPL,3749,209.95,209.80,209.95,209.80,1751972400000,82
AAPL,1835,209.87,209.87,209.87,209.85,1751972700000,32
AAPL,496,209.88,209.88,209.88,209.88,1751972760000,20
AAPL,1774,209.89,209.90,209.90,209.89,1751972820000,31
AAPL,371,209.88,209.88,209.88,209.88,1751972940000,21
AAPL,552,209.92,209.92,209.92,209.92,1751973000000,17
AAPL,168,209.90,209.90,209.90,209.90,1751973180000,6
AAPL,2698,209.92,210.00,210.00,209.92,1751973240000,82
AAPL,248,210.02,210.02,210.02,210.02,1751973300000,10
AAPL,406,210.00,210.00,210.00,210.00,1751973480000,23
AAPL,554,210.02,210.02,210.02,210.02,1751973540000,17
AAPL,1214,210.02,210.05,210.05,210.02,1751973600000,25
AAPL,1510,210.01,210.00,210.03,210.00,1751973720000,37
AAPL,518,210.10,210.10,210.10,210.10,1751973960000,14
AAPL,202,210.08,210.08,210.08,210.08,1751974080000,5
AAPL,1177,210.05,210.03,210.05,210.03,1751974260000,25
AAPL,1124,210.02,210.00,210.02,210.00,1751974380000,46
AAPL,2645,210.00,210.04,210.04,210.00,1751974560000,29
AAPL,515,210.03,210.03,210.03,210.03,1751974680000,6
AAPL,915,210.09,210.13,210.13,210.09,1751974920000,26
AAPL,102,210.11,210.11,210.11,210.11,1751975040000,3
AAPL,1418,210.11,210.05,210.11,210.05,1751975100000,26
AAPL,231,210.04,210.04,210.04,210.04,1751975220000,13
AAPL,3276,210.00,210.00,210.00,210.00,1751975280000,47
AAPL,373,210.02,210.02,210.02,210.02,1751975400000,8
AAPL,241,210.03,210.03,210.03,210.03,1751975460000,9
AAPL,518,210.03,210.03,210.03,210.03,1751975640000,22
AAPL,445,210.00,210.00,210.00,210.00,1751975700000,8
AAPL,1142,210.05,210.05,210.06,210.05,1751975820000,12
AAPL,200209,210.07,210.10,210.60,209.64,1751976000000,2137
AAPL,1809,210.05,210.08,210.08,210.05,1751976060000,54
AAPL,7213,210.00,210.00,210.13,210.00,1751976120000,184
AAPL,2103,210.00,210.00,210.00,210.00,1751976180000,30
AAPL,2747,210.00,210.01,210.10,209.95,1751976240000,50
AAPL,2294,210.10,210.10,210.10,210.10,1751976300000,22
AAPL,5078,209.95,210.00,210.00,209.95,1751976360000,44
AAPL,1357,210.11,210.01,210.11,210.01,1751976480000,33
AAPL,851,210.05,210.02,210.05,210.02,1751976600000,24
AAPL,746,210.05,210.05,210.05,210.05,1751976660000,24
AAPL,1075,210.00,210.00,210.00,210.00,1751976720000,42
AAPL,4927,210.00,210.05,210.05,209.97,1751976780000,54
AAPL,635,210.09,210.15,210.15,210.09,1751976840000,25
AAPL,862,210.11,210.15,210.15,210.11,1751976900000,21
AAPL,987,210.15,210.10,210.15,210.10,1751976960000,24
AAPL,676,210.15,210.15,210.15,210.15,1751977020000,41
AAPL,1971,210.19,210.19,210.19,210.11,1751977080000,28
AAPL,1033,210.19,210.19,210.19,210.17,1751977140000,25
AAPL,8274,210.18,210.25,210.25,210.18,1751977200000,86
AAPL,2911,210.25,210.28,210.28,210.22,1751977260000,32
AAPL,4412,210.30,210.15,210.30,210.15,1751977320000,66
AAPL,2366,210.20,210.30,210.30,210.20,1751977380000,64
AAPL,1332,210.25,210.25,210.27,210.20,1751977440000,33
AAPL,558,210.26,210.30,210.30,210.26,1751977620000,21
AAPL,2375,210.33,210.35,210.38,210.30,1751977680000,46
AAPL,996,210.38,210.35,210.38,210.35,1751977740000,31
AAPL,1192,210.28,210.30,210.30,210.25,1751977800000,47
AAPL,2889,210.20,210.20,210.20,210.19,1751977860000,39
AAPL,2461,210.20,210.25,210.32,210.12,1751977920000,60
AAPL,1330,210.10,210.10,210.10,210.10,1751977980000,19
AAPL,1016,210.10,210.10,210.10,210.10,1751978100000,51
AAPL,2663,210.01,210.00,210.01,210.00,1751978160000,28
AAPL,1011,210.06,210.04,210.06,210.02,1751978220000,34
AAPL,1230,210.07,210.07,210.10,210.07,1751978280000,30
AAPL,1351,210.00,210.00,210.00,210.00,1751978340000,57
AAPL,889,210.00,210.05,210.05,210.00,1751978400000,38
AAPL,328,210.00,210.00,210.00,210.00,1751978460000,19
AAPL,2157,210.05,210.00,210.05,210.00,1751978520000,139
AAPL,581,210.10,210.10,210.10,210.10,1751978580000,73
AAPL,1739,210.03,210.04,210.04,210.03,1751978640000,22
AAPL,2133,210.00,210.00,210.06,210.00,1751978700000,62
AAPL,885,210.12,210.04,210.12,210.04,1751978760000,45
AAPL,555,210.06,210.15,210.15,210.06,1751978880000,11
AAPL,3531,210.15,210.05,210.19,210.05,1751978940000,53
AAPL,411,210.05,210.05,210.05,210.05,1751979000000,19
AAPL,472,210.02,210.02,210.02,210.02,1751979060000,28
AAPL,850,210.01,210.03,210.03,210.01,1751979180000,26
AAPL,312,210.10,210.10,210.10,210.10,1751979240000,18
AAPL,1732,210.04,210.04,210.10,210.04,1751979300000,35
AAPL,502,210.10,210.15,210.15,210.10,1751979360000,15
AAPL,5474,210.15,210.20,210.20,210.05,1751979420000,39
AAPL,1115,210.20,210.20,210.20,210.20,1751979540000,16
AAPL,2103,210.20,210.20,210.20,210.10,1751979600000,39
AAPL,184,210.10,210.10,210.10,210.10,1751979660000,20
AAPL,1728,210.11,210.24,210.24,210.11,1751979720000,54
AAPL,858,210.22,210.17,210.23,210.17,1751979780000,18
AAPL,1171,210.25,210.25,210.25,210.25,1751979840000,34
AAPL,3461,210.25,210.20,210.25,210.20,1751979900000,78
AAPL,533,210.17,210.22,210.22,210.17,1751979960000,19
AAPL,2182,210.25,210.20,210.27,210.20,1751980140000,76
AAPL,1757,210.17,210.20,210.24,210.17,1751980200000,22
AAPL,1870,210.21,210.22,210.25,210.21,1751980260000,28
AAPL,913,210.25,210.22,210.25,210.22,1751980320000,22
AAPL,802,210.23,210.32,210.32,210.23,1751980380000,19
AAPL,780,210.32,210.29,210.32,210.29,1751980440000,40
AAPL,5112,210.25,210.17,210.25,210.17,1751980500000,100
AAPL,2871,210.17,210.13,210.20,210.13,1751980560000,39
AAPL,2690,210.13,210.10,210.18,210.10,1751980620000,56
AAPL,1570,210.06,210.04,210.06,210.04,1751980680000,68
AAPL,1255,210.05,210.17,210.17,210.05,1751980740000,30
AAPL,3943,210.10,210.15,210.15,210.09,1751980800000,67
AAPL,5802,210.15,210.25,210.30,210.15,1751980860000,106
AAPL,10698,210.25,210.29,210.30,210.25,1751980920000,64
AAPL,11912,210.30,210.25,210.39,210.25,1751980980000,157
AAPL,2409,210.22,210.32,210.32,210.09,1751981040000,69
AAPL,8325,210.09,210.21,210.38,210.08,1751981100000,82
AAPL,4738,210.21,210.40,210.40,210.21,1751981160000,146
AAPL,11614,210.43,210.11,210.43,210.07,1751981220000,155
AAPL,22543,210.08,210.07,210.30,210.03,1751981280000,183
AAPL,8507,210.04,210.00,210.08,210.00,1751981340000,109
AAPL,819339,210.10,210.16,210.30,209.69,1751981400000,13637
AAPL,255503,210.14,209.78,210.49,209.75,1751981460000,3681
AAPL,334552,209.76,208.99,209.86,208.82,1751981520000,5441
AAPL,214785,208.98,209.07,209.08,208.82,1751981580000,3610
AAPL,150995,209.05,209.35,209.40,208.97,1751981640000,2944
AAPL,130333,209.29,209.19,209.35,209.07,1751981700000,2334
AAPL,185430,209.19,209.07,209.26,209.06,1751981760000,2892
AAPL,264116,209.09,208.76,209.23,208.72,1751981820000,3541
AAPL,189336,208.75,208.93,209.01,208.70,1751981880000,2975
AAPL,284386,208.92,208.55,208.97,208.48,1751981940000,4002
AAPL,182603,208.56,208.75,208.88,208.56,1751982000000,3122
AAPL,202449,208.78,209.01,209.03,208.54,1751982060000,3075
AAPL,257795,208.99,209.45,209.50,208.90,1751982120000,3849
AAPL,184122,209.43,209.18,209.57,209.04,1751982180000,2927
AAPL,114513,209.18,209.02,209.21,208.99,1751982240000,1935
AAPL,187464,209.02,209.11,209.17,208.84,1751982300000,2758
AAPL,146276,209.10,209.36,209.40,209.05,1751982360000,2338
AAPL,136352,209.36,208.99,209.50,208.97,1751982420000,2349
AAPL,87245,208.99,209.19,209.27,208.94,1751982480000,1668
AAPL,128421,209.17,209.27,209.37,209.08,1751982540000,2112
AAPL,118643,209.28,209.22,209.42,209.20,1751982600000,2101
AAPL,184729,209.24,208.66,209.24,208.64,1751982660000,2854
AAPL,154975,208.66,209.06,209.12,208.64,1751982720000,2166
AAPL,110395,209.05,209.19,209.30,209.00,1751982780000,1886
AAPL,70964,209.20,209.00,209.24,208.99,1751982840000,1563
AAPL,92217,208.98,208.96,208.98,208.80,1751982900000,1664
AAPL,79868,208.98,209.08,209.09,208.86,1751982960000,1534
AAPL,69633,209.07,209.05,209.13,209.01,1751983020000,1332
AAPL,135344,209.05,208.82,209.05,208.81,1751983080000,1898
AAPL,244880,208.81,208.66,208.83,208.54,1751983140000,3693
AAPL,198914,208.65,208.65,208.66,208.45,1751983200000,2840
AAPL,89757,208.66,208.68,208.77,208.61,1751983260000,1758
AAPL,112095,208.68,208.91,208.92,208.64,1751983320000,2047
AAPL,98678,208.91,208.91,208.97,208.76,1751983380000,1861
AAPL,110416,208.91,209.15,209.18,208.91,1751983440000,2002
AAPL,204608,209.15,209.18,209.36,209.08,1751983500000,2740
AAPL,139426,209.17,209.12,209.25,209.00,1751983560000,2258
AAPL,307833,209.11,209.32,209.42,209.06,1751983620000,2855
AAPL,97979,209.32,209.28,209.42,209.25,1751983680000,1983
AAPL,120262,209.29,209.45,209.59,209.25,1751983740000,1924
AAPL,106964,209.48,209.50,209.56,209.41,1751983800000,1985
AAPL,161339,209.50,209.00,209.51,208.86,1751983860000,2718
AAPL,91385,209.00,209.10,209.15,208.90,1751983920000,2279
AAPL,89864,209.10,209.08,209.10,208.90,1751983980000,1598
AAPL,77299,209.09,208.91,209.19,208.90,1751984040000,1487
AAPL,77456,208.91,209.12,209.19,208.90,1751984100000,1365
AAPL,72903,209.11,209.12,209.21,209.06,1751984160000,1469
AAPL,58251,209.13,209.20,209.23,209.11,1751984220000,1235
AAPL,55703,209.21,209.18,209.22,209.12,1751984280000,1142
AAPL,67120,209.19,209.14,209.23,209.10,1751984340000,1294
AAPL,60413,209.14,209.20,209.32,209.12,1751984400000,1778
AAPL,72363,209.20,209.53,209.54,209.17,1751984460000,1373
AAPL,61941,209.52,209.46,209.60,209.43,1751984520000,1184
AAPL,49468,209.48,209.50,209.51,209.37,1751984580000,1055
AAPL,74101,209.50,209.52,209.54,209.38,1751984640000,1284
AAPL,105547,209.51,209.50,209.68,209.47,1751984700000,1724
AAPL,109941,209.50,209.41,209.67,209.40,1751984760000,1826
AAPL,90806,209.41,209.46,209.63,209.39,1751984820000,1611
AAPL,69324,209.45,209.39,209.50,209.32,1751984880000,1138
AAPL,52940,209.38,209.28,209.45,209.27,1751984940000,1112
AAPL,99262,209.29,209.51,209.53,209.26,1751985000000,1645
AAPL,123737,209.52,209.75,209.77,209.52,1751985060000,1916
AAPL,167798,209.76,210.00,210.04,209.76,1751985120000,2768
AAPL,92095,210.02,209.95,210.07,209.89,1751985180000,1629
AAPL,116695,209.96,210.12,210.17,209.94,1751985240000,1793
AAPL,92292,210.14,210.06,210.17,210.03,1751985300000,1506
AAPL,66831,210.06,210.06,210.11,209.96,1751985360000,1219
AAPL,55320,210.07,209.89,210.08,209.89,1751985420000,1109
AAPL,73149,209.90,210.19,210.19,209.89,1751985480000,1438
AAPL,112917,210.19,210.17,210.27,210.12,1751985540000,1579
